team_id,team_name,gender,group,country,manager
207,Valencia,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 188, 'name': 'Javier Gracia Carlos', 'nickname': 'Javi Gracia', 'dob': '1970-05-01', 'country': {'id': 214, 'name': 'Spain'}}]"
207,Valencia,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 3580, 'name': 'Albert Celades López', 'nickname': 'Albert Celades', 'dob': '1975-09-29', 'country': {'id': 214, 'name': 'Spain'}}]"
207,Valencia,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 638, 'name': 'Juan Antonio Pizzi Torroja', 'nickname': 'Pizzi', 'dob': '1968-06-07', 'country': {'id': 214, 'name': 'Spain'}}]"
207,Valencia,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 507, 'name': 'Juan Rubén Uría Corral', 'nickname': 'Rubén Uría', 'dob': '1968-01-30', 'country': {'id': 214, 'name': 'Spain'}}, {'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]"
207,Valencia,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 3503, 'name': 'Miroslav Đukić', 'nickname': None, 'dob': '1966-02-19', 'country': {'id': 203, 'name': 'Serbia'}}]"
207,Valencia,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 713, 'name': 'Claudio Cesare Prandelli', 'nickname': None, 'dob': '1957-08-19', 'country': {'id': 112, 'name': 'Italy'}}]"
207,Valencia,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4167, 'name': 'Salvador González Marco', 'nickname': 'Voro', 'dob': '1963-10-09', 'country': {'id': 214, 'name': 'Spain'}}]"
207,Valencia,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 21, 'name': 'Unai Emery Etxegoien', 'nickname': 'Unai Emery', 'dob': '1971-11-03', 'country': {'id': 214, 'name': 'Spain'}}]"
208,Las Palmas,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 220, 'name': 'Francisco Jémez Martín', 'nickname': 'Paco Jémez', 'dob': '1970-04-18', 'country': {'id': 214, 'name': 'Spain'}}]"
208,Las Palmas,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 618, 'name': 'Francisco Martín Ayestarán Barandiarán', 'nickname': 'Pako Ayestarán', 'dob': '1963-02-05', 'country': {'id': 214, 'name': 'Spain'}}]"
208,Las Palmas,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]"
208,Las Palmas,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 745, 'name': 'Francisco Herrera Lorenzo', 'nickname': 'Paco Herrera', 'dob': '1953-12-02', 'country': {'id': 214, 'name': 'Spain'}}]"
208,Las Palmas,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 1001762, 'name': 'Miguel Muñoz', 'nickname': None, 'dob': '1922-01-19', 'country': {'id': 214, 'name': 'Spain'}}]"
209,Celta Vigo,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 280, 'name': 'José Miguel Azevedo Cardoso', 'nickname': 'Miguel Cardoso', 'dob': '1972-05-28', 'country': {'id': 183, 'name': 'Portugal'}}]"
209,Celta Vigo,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 2886, 'name': 'Eduardo Germán Coudet', 'nickname': 'Eduardo Coudet', 'dob': '1974-09-12', 'country': {'id': 11, 'name': 'Argentina'}}]"
209,Celta Vigo,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]"
209,Celta Vigo,male,,"{'id': 214, 'name': 'Spain'}",
209,Celta Vigo,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 430, 'name': 'Óscar García Junyent', 'nickname': 'Óscar García', 'dob': '1973-04-26', 'country': {'id': 214, 'name': 'Spain'}}]"
209,Celta Vigo,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 208, 'name': 'Juan Carlos Unzué Labiano', 'nickname': 'Juan Carlos Unzué', 'dob': '1967-04-22', 'country': {'id': 214, 'name': 'Spain'}}]"
209,Celta Vigo,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 385, 'name': 'Manuel Eduardo Berizzo', 'nickname': 'Eduardo Berizzo', 'dob': '1969-11-13', 'country': {'id': 11, 'name': 'Argentina'}}]"
209,Celta Vigo,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 3928, 'name': 'Fernando Vázquez Pena', 'nickname': 'Fernando Vázquez', 'dob': '1954-10-24', 'country': {'id': 214, 'name': 'Spain'}}]"
210,Real Sociedad,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 5043, 'name': 'Martín Lasarte Arrospide', 'nickname': None, 'dob': '1961-03-20', 'country': {'id': 242, 'name': 'Uruguay'}}]"
210,Real Sociedad,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 85, 'name': 'Imanol Alguacil Barrenetxea', 'nickname': 'Imanol Alguacil', 'dob': '1971-07-04', 'country': {'id': 214, 'name': 'Spain'}}]"
210,Real Sociedad,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 84, 'name': 'Asier Garitano Aguirrezábal', 'nickname': 'Asier Garitano', 'dob': '1969-12-06', 'country': {'id': 214, 'name': 'Spain'}}]"
210,Real Sociedad,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 86, 'name': 'David Moyes', 'nickname': None, 'dob': '1963-04-25', 'country': {'id': 201, 'name': 'Scotland'}}]"
210,Real Sociedad,male,,"{'id': 214, 'name': 'Spain'}",
210,Real Sociedad,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': '1964-04-13', 'country': {'id': 214, 'name': 'Spain'}}]"
210,Real Sociedad,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4519, 'name': 'Miguel Ángel Lotina Oruecheberría', 'nickname': 'Miguel Ángel Lotina', 'dob': '1957-06-18', 'country': {'id': 214, 'name': 'Spain'}}]"
210,Real Sociedad,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 1592, 'name': 'Jagoba Arrasate Elustondo', 'nickname': 'Jagoba Arrasate', 'dob': '1978-04-22', 'country': {'id': 214, 'name': 'Spain'}}]"
210,Real Sociedad,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 224, 'name': 'Philippe Jacques William Montanier', 'nickname': None, 'dob': '1964-11-15', 'country': {'id': 78, 'name': 'France'}}]"
211,Girona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 234, 'name': 'Pablo Javier Machín Díez', 'nickname': 'Pablo Machín', 'dob': '1975-04-07', 'country': {'id': 214, 'name': 'Spain'}}]"
211,Girona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': '1964-04-13', 'country': {'id': 214, 'name': 'Spain'}}]"
212,Atlético Madrid,male,,"{'id': 214, 'name': 'Spain'}",
212,Atlético Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4994, 'name': 'Gregorio Manzano Ballesteros', 'nickname': 'Gregorio Manzano', 'dob': '1956-03-11', 'country': {'id': 214, 'name': 'Spain'}}]"
212,Atlético Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 5162, 'name': 'Tiago Cardoso Mendes', 'nickname': None, 'dob': '1981-05-02', 'country': {'id': 183, 'name': 'Portugal'}}, {'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': '1970-04-28', 'country': {'id': 11, 'name': 'Argentina'}}]"
212,Atlético Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': '1970-04-28', 'country': {'id': 11, 'name': 'Argentina'}}]"
212,Atlético Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4988, 'name': 'Abel Resino Gómez', 'nickname': None, 'dob': '1960-02-02', 'country': {'id': 214, 'name': 'Spain'}}]"
212,Atlético Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]"
212,Atlético Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 3196, 'name': 'Javier Aguirre Onaindía', 'nickname': 'Javier Aguirre', 'dob': '1958-12-01', 'country': {'id': 147, 'name': 'Mexico'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 232, 'name': 'Vincenzo Montella', 'nickname': None, 'dob': '1974-06-18', 'country': {'id': 112, 'name': 'Italy'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 385, 'name': 'Manuel Eduardo Berizzo', 'nickname': 'Eduardo Berizzo', 'dob': '1969-11-13', 'country': {'id': 11, 'name': 'Argentina'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 637, 'name': 'Jorge Luis Sampaoli Moya', 'nickname': 'Jorge Sampaoli', 'dob': '1960-03-13', 'country': {'id': 11, 'name': 'Argentina'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 234, 'name': 'Pablo Javier Machín Díez', 'nickname': 'Pablo Machín', 'dob': '1975-04-07', 'country': {'id': 214, 'name': 'Spain'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 3899, 'name': 'Juan de la Cruz Ramos Cano', 'nickname': 'Juande Ramos', 'dob': '1954-09-25', 'country': {'id': 214, 'name': 'Spain'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 1621, 'name': 'Manuel Enrique Jiménez Jiménez', 'nickname': 'Manolo Jiménez', 'dob': '1964-01-26', 'country': {'id': 214, 'name': 'Spain'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}",
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 5044, 'name': 'Antonio Álvarez', 'nickname': None, 'dob': '1955-04-10', 'country': {'id': 214, 'name': 'Spain'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4994, 'name': 'Gregorio Manzano Ballesteros', 'nickname': 'Gregorio Manzano', 'dob': '1956-03-11', 'country': {'id': 214, 'name': 'Spain'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 741, 'name': 'Julen Lopetegui Argote', 'nickname': 'Julen Lopetegui', 'dob': '1966-08-28', 'country': {'id': 214, 'name': 'Spain'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 505, 'name': 'José Miguel González Martín del Campo', 'nickname': 'Míchel', 'dob': '1963-03-23', 'country': {'id': 214, 'name': 'Spain'}}]"
213,Sevilla,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 21, 'name': 'Unai Emery Etxegoien', 'nickname': 'Unai Emery', 'dob': '1971-11-03', 'country': {'id': 214, 'name': 'Spain'}}]"
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4978, 'name': 'Francisco Joaquín Pérez Rufete', 'nickname': 'Francisco Rufete', 'dob': '1976-11-20', 'country': {'id': 214, 'name': 'Spain'}}]"
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 187, 'name': 'Abelardo Fernández Antuña', 'nickname': 'Abelardo', 'dob': '1970-04-19', 'country': {'id': 214, 'name': 'Spain'}}]"
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 576, 'name': 'Sergio González Soriano', 'nickname': 'Sergio', 'dob': '1976-11-10', 'country': {'id': 214, 'name': 'Spain'}}]"
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4519, 'name': 'Miguel Ángel Lotina Oruecheberría', 'nickname': 'Miguel Ángel Lotina', 'dob': '1957-06-18', 'country': {'id': 214, 'name': 'Spain'}}]"
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 677, 'name': 'Joan Francesc Ferrer Sicilia', 'nickname': 'Rubí', 'dob': '1970-02-05', 'country': {'id': 214, 'name': 'Spain'}}]"
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]"
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]"
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]"
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4981, 'name': 'Bartolomé Márquez López', 'nickname': 'Tintín Márquez', 'dob': '1962-01-07', 'country': {'id': 214, 'name': 'Spain'}}]"
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 3196, 'name': 'Javier Aguirre Onaindía', 'nickname': 'Javier Aguirre', 'dob': '1958-12-01', 'country': {'id': 147, 'name': 'Mexico'}}]"
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}",
214,Espanyol,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 1816, 'name': 'Constantin Gâlcă', 'nickname': None, 'dob': '1972-03-08', 'country': {'id': 187, 'name': 'Romania'}}]"
215,Athletic Club,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]"
215,Athletic Club,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 210, 'name': 'José Ángel Ziganda Lacunza', 'nickname': 'Cuco Ziganda', 'dob': '1966-10-01', 'country': {'id': 214, 'name': 'Spain'}}]"
215,Athletic Club,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 385, 'name': 'Manuel Eduardo Berizzo', 'nickname': 'Eduardo Berizzo', 'dob': '1969-11-13', 'country': {'id': 11, 'name': 'Argentina'}}]"
215,Athletic Club,male,,"{'id': 214, 'name': 'Spain'}",
215,Athletic Club,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 767, 'name': 'Gaizka Garitano Aguirre', 'nickname': 'Gaizka Garitano', 'dob': '1975-07-09', 'country': {'id': 214, 'name': 'Spain'}}]"
215,Athletic Club,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]"
215,Athletic Club,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4960, 'name': 'Félix Ángel Sarriugarte Montoya', 'nickname': 'Félix Sarriugarte', 'dob': '1964-11-06', 'country': {'id': 214, 'name': 'Spain'}}]"
215,Athletic Club,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 1000960, 'name': 'Carlos Gurpegi Nausia', 'nickname': None, 'dob': '1980-08-19', 'country': {'id': 214, 'name': 'Spain'}}, {'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]"
215,Athletic Club,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 269, 'name': 'Marcelo Alberto Bielsa Caldera', 'nickname': 'Marcelo Bielsa', 'dob': '1955-07-21', 'country': {'id': 11, 'name': 'Argentina'}}]"
215,Athletic Club,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4993, 'name': 'Javier Clemente Lazaro', 'nickname': 'Javier Clemente', 'dob': '1950-03-12', 'country': {'id': 214, 'name': 'Spain'}}]"
215,Athletic Club,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 497, 'name': 'Joaquín de Jesús Caparrós Camino', 'nickname': 'Joaquín Caparrós', 'dob': '1955-10-15', 'country': {'id': 214, 'name': 'Spain'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4182, 'name': 'Cosmin Marius Contra', 'nickname': 'Cosmin Contra', 'dob': '1975-12-15', 'country': {'id': 187, 'name': 'Romania'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4986, 'name': 'Bernd Schuster', 'nickname': None, 'dob': '1959-12-22', 'country': {'id': 85, 'name': 'Germany'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 5042, 'name': 'Víctor Muñoz Manrique', 'nickname': 'Víctor Muñoz', 'dob': '1957-03-15', 'country': {'id': 214, 'name': 'Spain'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4991, 'name': 'Michael Laudrup', 'nickname': None, 'dob': '1964-06-15', 'country': {'id': 61, 'name': 'Denmark'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 228, 'name': 'José Bordalás Jiménez', 'nickname': 'Pepe Bordalás', 'dob': '1964-03-05', 'country': {'id': 214, 'name': 'Spain'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 1001036, 'name': 'Juan Eduardo Esnáider Belén', 'nickname': None, 'dob': '1973-03-05', 'country': {'id': 11, 'name': 'Argentina'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 505, 'name': 'José Miguel González Martín del Campo', 'nickname': 'Míchel', 'dob': '1963-03-23', 'country': {'id': 214, 'name': 'Spain'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4268, 'name': 'José Ignacio Fernández García', 'nickname': 'Nacho Fernández', 'dob': '1973-05-05', 'country': {'id': 214, 'name': 'Spain'}}, {'id': 228, 'name': 'José Bordalás Jiménez', 'nickname': 'Pepe Bordalás', 'dob': '1964-03-05', 'country': {'id': 214, 'name': 'Spain'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 6277, 'name': 'Pablo Franco Martín', 'nickname': 'Pablo Franco', 'dob': '1973-10-16', 'country': {'id': 214, 'name': 'Spain'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}",
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 392, 'name': 'Luis García Plaza', 'nickname': 'Luis García', 'dob': '1972-12-01', 'country': {'id': 214, 'name': 'Spain'}}]"
216,Getafe,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 509, 'name': 'Francisco Escriba Segura', 'nickname': 'Fran Escribá', 'dob': '1965-05-03', 'country': {'id': 214, 'name': 'Spain'}}]"
217,Barcelona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4953, 'name': 'Frank Rijkaard', 'nickname': None, 'dob': '1962-09-30', 'country': {'id': 160, 'name': 'Netherlands'}}]"
217,Barcelona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 163, 'name': 'Gerardo Daniel Martino', 'nickname': 'Gerardo Martino', 'dob': '1962-11-20', 'country': {'id': 11, 'name': 'Argentina'}}]"
217,Barcelona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 1001722, 'name': 'Francesc Vilanova i Bayo', 'nickname': 'Tito Vilanova', 'dob': '1969-09-17', 'country': {'id': 214, 'name': 'Spain'}}]"
217,Barcelona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]"
217,Barcelona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]"
217,Barcelona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 1003270, 'name': 'Rinus Michels', 'nickname': None, 'dob': '1928-02-09', 'country': {'id': 160, 'name': 'Netherlands'}}]"
217,Barcelona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]"
217,Barcelona,male,,"{'id': 214, 'name': 'Spain'}",
217,Barcelona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': '1971-01-18', 'country': {'id': 214, 'name': 'Spain'}}]"
217,Barcelona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 1001759, 'name': 'César Luis Menotti', 'nickname': None, 'dob': '1938-11-05', 'country': {'id': 11, 'name': 'Argentina'}}]"
217,Barcelona,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]"
218,Real Betis,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 125, 'name': 'Gustavo Augusto Poyet Domínguez', 'nickname': 'Gus Poyet', 'dob': '1967-11-15', 'country': {'id': 242, 'name': 'Uruguay'}}]"
218,Real Betis,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]"
218,Real Betis,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': '1976-02-23', 'country': {'id': 214, 'name': 'Spain'}}]"
218,Real Betis,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]"
218,Real Betis,male,,"{'id': 214, 'name': 'Spain'}",
218,Real Betis,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 677, 'name': 'Joan Francesc Ferrer Sicilia', 'nickname': 'Rubí', 'dob': '1970-02-05', 'country': {'id': 214, 'name': 'Spain'}}]"
218,Real Betis,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 57, 'name': 'José Mel Pérez', 'nickname': 'Pepe Mel', 'dob': '1963-02-28', 'country': {'id': 214, 'name': 'Spain'}}]"
218,Real Betis,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 486, 'name': 'Héctor Raúl Cúper', 'nickname': 'Héctor Cúper', 'dob': '1955-11-16', 'country': {'id': 11, 'name': 'Argentina'}}]"
218,Real Betis,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4956, 'name': 'Francisco Chaparro Jara', 'nickname': 'Paco Chaparro', 'dob': '1942-11-30', 'country': {'id': 214, 'name': 'Spain'}}]"
218,Real Betis,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 5049, 'name': 'Juan Merino Ruíz', 'nickname': 'Juan Merino', 'dob': '1970-08-24', 'country': {'id': 214, 'name': 'Spain'}}]"
218,Real Betis,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 620, 'name': 'Eder Sarabia Armesto', 'nickname': 'Eder Sarabia', 'dob': '1981-01-12', 'country': {'id': 214, 'name': 'Spain'}}, {'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]"
219,RC Deportivo La Coruña,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 767, 'name': 'Gaizka Garitano Aguirre', 'nickname': 'Gaizka Garitano', 'dob': '1975-07-09', 'country': {'id': 214, 'name': 'Spain'}}]"
219,RC Deportivo La Coruña,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 1602, 'name': 'Victor Fernández Braulio', 'nickname': 'Víctor Fernández', 'dob': '1960-11-28', 'country': {'id': 214, 'name': 'Spain'}}]"
219,RC Deportivo La Coruña,male,,"{'id': 214, 'name': 'Spain'}",
219,RC Deportivo La Coruña,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 235, 'name': 'Cristóbal Parralo Aguilera', 'nickname': 'Cristóbal Parralo', 'dob': '1967-08-21', 'country': {'id': 214, 'name': 'Spain'}}]"
219,RC Deportivo La Coruña,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4519, 'name': 'Miguel Ángel Lotina Oruecheberría', 'nickname': 'Miguel Ángel Lotina', 'dob': '1957-06-18', 'country': {'id': 214, 'name': 'Spain'}}]"
219,RC Deportivo La Coruña,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 371, 'name': 'Clarence Seedorf', 'nickname': None, 'dob': '1976-04-01', 'country': {'id': 160, 'name': 'Netherlands'}}]"
219,RC Deportivo La Coruña,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 497, 'name': 'Joaquín de Jesús Caparrós Camino', 'nickname': 'Joaquín Caparrós', 'dob': '1955-10-15', 'country': {'id': 214, 'name': 'Spain'}}]"
219,RC Deportivo La Coruña,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': '1976-02-23', 'country': {'id': 214, 'name': 'Spain'}}]"
219,RC Deportivo La Coruña,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 57, 'name': 'José Mel Pérez', 'nickname': 'Pepe Mel', 'dob': '1963-02-28', 'country': {'id': 214, 'name': 'Spain'}}]"
220,Real Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 414, 'name': 'Carlo Ancelotti', 'nickname': None, 'dob': '1959-06-10', 'country': {'id': 112, 'name': 'Italy'}}]"
220,Real Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 383, 'name': 'José Mario Felix dos Santos Mourinho', 'nickname': 'José Mourinho', 'dob': '1963-01-26', 'country': {'id': 183, 'name': 'Portugal'}}]"
220,Real Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]"
220,Real Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 148, 'name': 'Rafael Benítez Maudes', 'nickname': 'Rafael Benítez', 'dob': '1960-04-16', 'country': {'id': 214, 'name': 'Spain'}}]"
220,Real Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 3572, 'name': 'Vanderlei Luxemburgo da Silva', 'nickname': 'Vanderlei Luxemburgo', 'dob': '1952-05-10', 'country': {'id': 31, 'name': 'Brazil'}}]"
220,Real Madrid,male,,"{'id': 214, 'name': 'Spain'}","[{'id': 4986, 'name': 'Bernd Schuster', 'nickname': None, 'dob': '1959-12-22', 'country': {'id': 85, 'name': 'Germany'}}]"
